critical,high,medium,low,pattern_count,hash_match,extension_mismatch,file_size,macro_detected,pdf_js,embedded_file,packer_detected,suspicious_imports,yara_matches,label
3,1,8,2,10,1,0,4541.176387457301,1,0,0,1,0,20,1
3,2,5,0,12,1,1,848.5402306039161,1,1,1,0,0,10,1
1,1,2,4,3,0,0,922.3084852922246,0,0,0,0,0,3,0
0,1,0,5,0,0,1,537.0057608997711,0,0,0,0,0,0,0
1,1,0,1,2,0,0,2795.317395549492,0,0,0,0,0,1,0
1,1,1,6,3,0,1,2445.009968879679,0,0,0,0,0,3,0
3,4,7,2,16,0,1,1447.3535256724315,1,1,0,1,1,14,1
2,3,8,4,17,0,0,3756.9162521834746,0,0,0,0,0,14,1
1,1,1,2,2,0,0,1468.9768819896115,0,0,0,0,0,3,0
0,3,4,1,5,1,0,412.0059345436388,1,1,1,1,1,8,1
1,3,3,0,18,1,0,3471.2994617197655,1,1,0,1,0,7,1
0,1,1,5,1,0,0,2032.906599690986,0,0,0,0,0,0,0
4,5,3,1,16,0,0,889.4312478307892,1,0,1,1,0,6,1
4,3,3,1,18,0,0,1310.623433299488,0,1,0,1,0,14,1
0,1,1,6,4,0,0,1201.0127499008543,0,0,0,0,0,3,0
0,0,3,4,4,0,0,2179.5309276647617,0,0,0,0,0,3,0
2,5,8,1,13,0,1,160.5352751993912,0,0,1,0,1,14,1
2,6,2,3,11,1,0,458.2193063739502,1,0,1,0,0,20,1
0,4,4,1,19,1,1,4633.144636443274,1,1,1,0,1,17,1
0,1,0,5,3,0,1,188.85339885726944,0,0,0,0,0,4,0
2,4,2,3,14,1,0,1186.4674623443007,1,1,0,0,0,20,1
5,6,7,3,17,1,1,4022.432603419457,0,0,0,1,0,8,1
1,1,1,6,2,0,0,570.4205100538964,0,0,0,0,0,0,0
0,2,1,4,2,0,0,2300.7284433961304,0,0,0,0,0,1,0
4,5,6,3,5,1,0,3836.7638612583733,1,0,0,1,1,15,1
1,2,0,1,4,0,1,2936.9984932560487,0,0,0,0,0,1,0
1,3,2,1,12,0,0,3285.313435326336,0,0,1,0,0,8,1
0,2,3,6,2,0,1,866.1555971354314,0,0,0,0,0,4,0
0,1,1,4,1,0,0,175.27113810859228,0,0,0,0,0,2,0
1,2,0,4,3,0,1,1670.0217994568561,0,0,0,0,0,3,0
0,0,2,6,0,0,1,202.9012366913163,0,0,0,0,0,1,0
0,2,2,4,1,0,1,181.58332995227806,0,0,0,0,0,1,0
1,2,3,1,4,0,1,2843.6876217726553,0,0,0,0,0,0,0
2,6,7,3,6,1,1,3752.0160500526617,1,0,0,0,1,15,1
4,6,6,2,16,0,0,70.975789303281,1,0,0,0,0,7,1
0,0,2,4,0,0,1,2367.1121380914933,0,0,0,0,0,2,0
1,0,0,3,4,0,0,1359.2841079532463,0,0,0,0,0,0,0
0,2,0,2,1,0,0,2313.3831232687876,0,0,0,0,0,1,0
2,2,3,1,8,0,0,226.9294478740178,1,1,0,0,1,7,1
1,1,1,6,3,0,0,1446.434991404811,0,0,0,0,0,1,0
2,6,5,1,10,0,1,1531.290115645024,1,0,1,1,0,9,1
1,2,3,1,1,0,1,909.1692064931033,0,0,0,0,0,0,0
5,2,3,2,7,0,0,1891.794579029863,1,1,1,0,1,14,1
1,1,1,3,2,0,0,686.9003842932846,0,0,0,0,0,3,0
4,1,2,4,19,1,0,4512.045723001899,1,0,1,0,1,5,1
3,1,2,0,20,0,1,2197.0432575745685,1,1,0,0,1,6,1
0,2,0,2,3,0,1,2627.1681745426285,0,0,0,0,0,2,0
5,5,2,1,10,1,1,543.3584349786433,1,0,1,1,0,18,1
0,0,1,2,4,0,1,580.7599920177574,0,0,0,0,0,0,0
1,2,2,2,4,0,1,1351.1601545914236,0,0,0,0,0,0,0
5,3,8,3,8,1,0,2959.53881463126,0,1,1,1,0,20,1
0,1,1,4,3,0,1,1711.283572404995,0,0,0,0,0,1,0
1,2,1,4,4,0,0,1372.1954822958821,0,0,0,0,0,1,0
0,5,2,1,7,0,0,189.49588507444344,0,1,0,1,1,13,1
3,5,2,1,16,1,0,151.53675750059705,0,1,1,0,0,13,1
2,4,5,2,7,0,0,976.5134994180698,1,1,1,1,1,19,1
1,0,2,5,3,0,0,1535.7611977235297,0,0,0,0,0,3,0
1,3,7,4,16,0,0,4790.482412709767,1,0,1,0,0,17,1
0,1,1,4,1,0,0,703.3153267536601,0,0,0,0,0,2,0
0,0,3,2,4,0,0,1814.0662798712199,0,0,0,0,0,1,0
1,4,2,0,7,1,1,3531.716583921681,1,0,1,0,0,5,1
4,3,3,2,18,0,1,2842.74213441971,1,1,1,1,0,15,1
1,3,2,0,13,0,0,3030.471824236311,1,1,0,0,1,14,1
2,2,5,4,12,1,1,3190.1380264867607,1,0,1,1,0,19,1
1,1,1,2,1,0,0,2779.3968515254,0,0,0,0,0,0,0
3,1,6,2,8,0,1,257.6753720115066,0,0,0,1,0,7,1
0,1,6,4,9,0,1,94.4386016871675,1,1,0,1,0,5,1
1,0,1,1,0,0,1,2643.38651177297,0,0,0,0,0,1,0
1,5,3,0,9,0,0,2393.504806475088,1,0,0,0,0,19,1
4,4,8,0,16,0,0,2749.3877796630613,0,0,1,1,1,15,1
4,5,8,4,15,1,0,4604.617953132716,0,0,0,1,1,17,1
0,2,1,2,0,0,0,1305.6266575478849,0,0,0,0,0,4,0
2,2,8,2,6,1,0,3552.9281634111403,1,0,1,0,1,16,1
1,0,2,5,4,0,0,110.09957196829343,0,0,0,0,0,0,0
1,2,0,6,0,0,0,2247.4569103768004,0,0,0,0,0,1,0
3,3,5,4,12,0,1,2630.442037293571,1,1,0,1,1,8,1
1,0,0,5,4,0,0,969.7715850202552,0,0,0,0,0,0,0
3,2,5,0,15,0,1,4925.043104366796,0,0,1,1,1,12,1
0,1,1,5,1,0,1,591.8012688344764,0,0,0,0,0,1,0
0,1,3,0,13,1,1,3539.377975069657,0,0,1,0,0,12,1
3,5,5,2,7,0,1,1934.4568070390776,1,0,0,1,0,16,1
4,3,4,1,9,1,0,3811.9872940343193,1,1,0,0,0,19,1
5,2,5,0,18,0,1,333.42021519751495,0,1,0,1,1,5,1
4,5,6,1,14,0,0,4233.238549778467,0,1,0,1,0,11,1
1,1,0,6,1,0,1,2823.6820678899276,0,0,0,0,0,0,0
1,4,5,4,17,0,0,4218.28224337369,1,0,1,0,1,8,1
0,0,0,2,0,0,0,736.420232231378,0,0,0,0,0,3,0
1,1,2,3,4,0,1,275.6273101798877,0,0,0,0,0,4,0
5,4,8,0,5,1,0,727.3950337987507,1,1,1,0,1,5,1
5,2,7,0,7,1,0,3485.68887621787,1,1,0,0,1,6,1
0,2,0,4,0,0,1,2454.1717460857694,0,0,0,0,0,1,0
2,2,7,4,7,0,0,4962.189470753454,1,0,0,0,0,11,1
0,1,2,5,1,0,1,1384.9330584371457,0,0,0,0,0,2,0
0,6,3,0,11,1,1,2606.537661842249,0,0,0,1,1,5,1
1,5,2,2,20,0,0,2982.2330335888773,1,1,0,1,0,13,1
1,0,1,6,1,0,0,1787.2791386408494,0,0,0,0,0,4,0
0,0,2,1,2,0,1,238.3495739964788,0,0,0,0,0,4,0
0,0,0,6,4,0,0,1637.0750446747018,0,0,0,0,0,1,0
5,2,2,1,12,0,1,3553.125126901516,0,0,0,1,0,12,1
1,0,3,1,4,0,1,2325.308907692258,0,0,0,0,0,1,0
1,2,1,6,4,0,1,713.1528429213363,0,0,0,0,0,3,0
1,2,3,2,9,0,1,4042.019688881708,0,1,0,0,0,11,1
1,0,1,1,3,0,1,180.26065324178427,0,0,0,0,0,0,0
0,3,2,0,13,1,1,1595.6817371160553,1,1,1,0,1,5,1
1,0,1,5,0,0,1,2679.342993887148,0,0,0,0,0,3,0
2,6,8,1,11,1,1,778.4625871767727,1,1,1,1,0,13,1
4,2,2,3,18,0,1,4718.531030788822,1,0,1,1,1,5,1
0,1,1,3,0,0,0,1783.294255669529,0,0,0,0,0,4,0
1,0,1,5,1,0,0,1509.88706454046,0,0,0,0,0,3,0
1,2,6,2,12,0,1,437.63731799741674,0,0,0,1,0,12,1
0,4,2,1,18,1,0,4900.251764826544,0,0,1,1,0,12,1
0,3,4,2,10,0,1,2517.2127170330837,0,0,1,1,1,6,1
0,0,3,6,4,0,0,102.11664954420561,0,0,0,0,0,1,0
0,5,6,4,15,1,0,2208.735836749841,1,1,0,1,0,14,1
4,5,4,1,20,0,0,4725.870311165357,1,1,1,0,0,10,1
2,1,6,3,6,0,0,898.0090147549187,1,0,0,1,1,6,1
4,6,3,2,20,1,0,3554.436449237314,0,0,0,1,0,19,1
1,1,0,6,2,0,1,593.4816285200651,0,0,0,0,0,0,0
3,3,8,3,12,0,1,2599.8079107390395,1,1,1,0,0,16,1
1,2,1,4,1,0,1,188.25657411046774,0,0,0,0,0,0,0
3,1,8,3,19,1,0,3423.0179404696323,0,1,1,0,0,9,1
1,0,3,6,2,0,1,1872.2243644236792,0,0,0,0,0,4,0
0,0,3,1,3,0,1,2699.605106452433,0,0,0,0,0,1,0
1,0,3,5,3,0,1,740.7068311917017,0,0,0,0,0,3,0
1,2,3,1,4,0,0,2034.2344883156416,0,0,0,0,0,2,0
1,0,0,4,2,0,1,2310.4529410926675,0,0,0,0,0,1,0
3,1,5,3,15,0,1,1300.657236333406,0,0,1,0,0,19,1
1,1,0,3,1,0,0,297.4460282570158,0,0,0,0,0,3,0
2,6,2,1,17,1,0,327.9670032337562,1,1,1,0,1,17,1
0,0,2,5,2,0,0,2244.415397513943,0,0,0,0,0,3,0
3,3,4,0,9,0,0,4236.356718842442,0,1,0,1,1,18,1
0,0,2,1,1,0,1,866.0759759670927,0,0,0,0,0,2,0
5,3,7,3,9,1,1,706.7824692999891,1,0,1,0,1,12,1
4,6,3,3,16,0,1,2944.698815218901,0,0,1,0,0,10,1
0,2,1,4,2,0,0,485.4423101969313,0,0,0,0,0,1,0
4,4,2,1,9,1,1,826.9579188191494,1,1,1,0,0,16,1
5,5,7,1,15,0,0,4836.34518506374,0,1,0,1,0,8,1
3,2,8,0,7,0,1,2031.444482326576,0,0,0,0,0,8,1
0,1,2,2,0,0,1,1286.1886879993997,0,0,0,0,0,1,0
5,5,2,1,15,1,1,2103.59485992417,0,1,0,0,1,19,1
3,5,3,2,16,1,0,4583.469825877835,0,0,1,0,1,12,1
3,6,2,4,15,1,1,4449.061075158297,1,1,1,1,0,12,1
0,0,1,2,2,0,0,1346.7958057342705,0,0,0,0,0,2,0
0,2,1,1,3,0,1,1758.209040486304,0,0,0,0,0,2,0
1,1,2,3,4,0,0,2764.3485977987307,0,0,0,0,0,2,0
3,5,7,3,20,0,1,1947.7447962559143,0,1,1,0,0,13,1
1,4,4,4,19,1,1,1640.1226601658207,0,0,1,1,0,12,1
0,0,3,4,3,0,0,2233.326677763881,0,0,0,0,0,4,0
0,0,2,3,4,0,1,1844.512449607533,0,0,0,0,0,1,0
1,1,3,3,1,0,1,1612.7135084420509,0,0,0,0,0,3,0
1,1,3,2,0,0,1,2305.0739612004104,0,0,0,0,0,2,0
1,2,2,6,3,0,0,912.0849926773675,0,0,0,0,0,2,0
1,2,2,6,4,0,0,2919.732148296299,0,0,0,0,0,3,0
1,2,1,5,0,0,1,88.44002067564298,0,0,0,0,0,2,0
0,0,3,5,2,0,1,284.6647514103706,0,0,0,0,0,0,0
5,6,5,1,19,0,0,4678.603114239833,1,0,0,1,1,10,1
0,0,0,4,4,0,0,2359.5146069187117,0,0,0,0,0,1,0
1,3,3,2,13,1,1,803.9163364006141,0,0,0,0,1,11,1
0,2,1,1,0,0,0,1175.9286855619278,0,0,0,0,0,1,0
1,2,0,3,0,0,0,164.39743426033073,0,0,0,0,0,2,0
4,2,6,4,18,1,1,3226.7515786727326,0,0,1,0,0,16,1
5,6,3,4,18,0,1,1920.2350865905687,1,1,0,0,0,19,1
0,5,3,1,12,1,0,4498.4310143941175,1,0,0,0,0,15,1
0,2,1,1,3,0,1,1435.2810404395582,0,0,0,0,0,1,0
1,2,3,5,1,0,1,1868.7159337260603,0,0,0,0,0,4,0
3,2,7,4,5,0,1,4420.94262204856,0,1,1,0,1,10,1
0,0,3,3,0,0,0,2419.7167044618564,0,0,0,0,0,4,0
4,2,3,3,5,0,0,3324.2955469088665,1,1,0,1,1,7,1
1,0,0,2,3,0,1,2489.6702507999535,0,0,0,0,0,4,0
0,2,0,4,0,0,0,360.1011748686019,0,0,0,0,0,1,0
1,0,1,6,2,0,0,2863.093960704178,0,0,0,0,0,0,0
2,1,2,4,15,1,1,1499.5254391984133,1,0,0,0,1,19,1
0,5,3,3,18,0,0,2603.476916462116,1,0,0,0,1,5,1
0,0,2,1,4,0,1,440.244914815395,0,0,0,0,0,3,0
0,3,5,3,8,1,0,4745.537135461825,1,1,0,0,0,5,1
1,5,3,0,11,1,0,1053.2192521498491,1,0,0,0,0,12,1
3,2,3,3,16,1,0,4810.6238431835645,1,1,1,0,0,11,1
1,1,1,2,1,0,1,843.4779913500113,0,0,0,0,0,2,0
0,2,1,1,3,0,0,2719.882605507182,0,0,0,0,0,0,0
0,2,2,3,19,0,1,3855.340036136162,1,0,0,1,1,17,1
4,4,6,2,10,1,0,847.969084965377,0,0,1,0,0,10,1
4,4,3,1,5,0,0,1758.5199001590588,1,0,1,1,0,9,1
3,2,6,0,16,1,0,2105.001636305535,0,0,0,0,1,7,1
0,3,2,2,18,0,1,2498.955580095881,0,0,1,1,0,20,1
3,6,7,0,8,1,1,2947.2539389663766,1,1,0,0,1,14,1
3,5,4,4,14,1,1,1542.4621175159625,1,0,0,1,1,9,1
1,1,2,3,1,0,1,1762.171458078823,0,0,0,0,0,3,0
0,6,2,2,11,1,1,3991.4581892519045,0,0,1,1,0,9,1
1,2,1,1,4,0,1,1809.3471402512341,0,0,0,0,0,1,0
1,3,6,1,5,0,1,2143.588571610857,0,1,1,1,1,17,1
0,4,8,3,8,0,1,4581.702964074159,1,1,1,1,0,5,1
5,2,6,0,14,0,1,3273.0819294369253,1,0,0,1,1,5,1
1,6,4,0,8,1,1,2236.624189375799,0,1,0,0,0,7,1
0,0,3,5,4,0,1,2922.283590338097,0,0,0,0,0,0,0
1,0,0,5,1,0,1,2048.936590845322,0,0,0,0,0,3,0
0,1,3,3,17,0,0,996.0146012612363,0,0,1,1,0,11,1
0,0,1,3,0,0,0,972.700929033897,0,0,0,0,0,3,0
1,2,7,2,18,0,1,3328.665537584563,1,0,0,1,0,5,1
0,5,2,4,18,0,1,1443.362731969076,1,0,0,1,1,14,1
1,2,2,4,0,0,1,2869.2438281832183,0,0,0,0,0,1,0
3,1,6,3,6,1,0,294.38059006623746,0,0,0,0,0,5,1
0,1,0,4,2,0,1,98.97829221168658,0,0,0,0,0,1,0
1,2,3,2,3,0,0,1401.6591189344679,0,0,0,0,0,0,0
0,6,5,1,5,1,1,3439.301436122266,0,1,1,0,0,5,1
1,6,8,1,17,1,1,3983.694106480852,0,1,0,1,1,7,1
1,2,0,6,4,0,0,984.4321423853665,0,0,0,0,0,3,0
2,4,2,2,14,1,0,4002.3237758430237,0,0,1,1,0,10,1
0,0,1,5,2,0,0,795.31154147948,0,0,0,0,0,3,0
0,2,0,1,3,0,1,1767.7274790727965,0,0,0,0,0,1,0
1,6,6,2,7,0,1,3733.254052445214,1,0,1,0,0,10,1
0,6,6,2,16,1,1,4005.725745761188,0,1,0,1,0,14,1
0,1,2,2,3,0,1,1634.4971385580047,0,0,0,0,0,1,0
4,3,2,1,12,0,0,940.9268734064424,0,0,1,0,1,17,1
4,3,7,4,6,0,0,3396.535725961201,0,0,0,0,1,13,1
0,2,7,4,5,1,0,1659.8097511854282,0,0,1,0,1,5,1
3,2,6,1,5,1,1,1637.2501379917965,0,1,1,0,1,17,1
4,1,2,1,16,0,0,363.52472018516494,0,0,0,0,1,5,1
5,6,3,3,19,0,0,2354.829755087342,1,0,1,1,1,18,1
3,4,4,3,13,0,1,4308.950864615525,0,0,0,1,1,12,1
1,1,1,3,2,0,1,1669.0047870429544,0,0,0,0,0,3,0
2,5,4,0,10,0,1,3978.981676750095,0,1,0,1,0,12,1
1,2,0,4,3,0,1,355.7730940903948,0,0,0,0,0,4,0
4,2,8,4,16,0,0,2821.539531049205,1,1,1,0,0,9,1
4,6,3,3,8,0,1,4904.43578288959,0,1,1,0,1,15,1
2,2,7,1,14,1,1,2542.470156656801,0,0,0,1,1,5,1
4,4,8,2,9,1,1,2236.6990010715226,0,1,0,1,0,19,1
1,5,2,0,16,1,0,1389.9161996275193,1,1,0,0,0,19,1
1,1,1,5,4,0,1,564.5280073704604,0,0,0,0,0,3,0
0,4,7,4,17,0,1,4428.216783923479,0,0,1,1,1,7,1
1,1,1,1,4,0,1,2952.158346726987,0,0,0,0,0,1,0
5,2,4,3,13,1,0,2477.9285786487007,0,1,1,1,0,5,1
4,5,6,2,15,1,0,1377.4286795505316,1,0,1,1,1,17,1
0,1,3,2,3,0,0,862.19691570363,0,0,0,0,0,0,0
1,2,3,2,3,0,0,159.79206245447983,0,0,0,0,0,4,0
1,0,2,3,4,0,1,2859.7407861456945,0,0,0,0,0,4,0
0,1,1,3,3,0,0,2398.829981383801,0,0,0,0,0,2,0
0,1,2,3,3,0,1,1226.6457683829008,0,0,0,0,0,4,0
1,2,2,1,1,0,0,2471.2674069991335,0,0,0,0,0,4,0
1,2,0,4,3,0,0,1096.6457982113789,0,0,0,0,0,4,0
1,1,0,1,4,0,1,224.83185816823703,0,0,0,0,0,1,0
1,1,1,3,3,0,0,2488.04827878993,0,0,0,0,0,2,0
1,1,1,3,2,0,0,1125.4497636181907,0,0,0,0,0,1,0
0,1,4,2,14,0,1,636.3311609346674,0,1,1,1,0,15,1
0,1,3,1,1,0,0,1534.3195225624006,0,0,0,0,0,2,0
4,5,5,3,17,1,0,4333.593836773525,1,0,1,0,1,11,1
5,2,3,4,12,0,0,594.100619941483,0,0,1,1,0,16,1
2,2,6,2,17,1,1,4996.775726035983,1,0,1,0,1,5,1
4,2,5,2,19,1,1,1741.9560475478168,0,1,0,1,0,6,1
0,1,3,5,1,0,0,2132.5301423063565,0,0,0,0,0,4,0
0,6,3,3,16,0,1,1117.4831462686209,1,0,0,1,1,7,1
2,6,5,4,13,0,0,4373.572579918301,0,1,1,1,0,14,1
1,2,1,4,2,0,1,2460.8286241078195,0,0,0,0,0,4,0
0,2,1,5,4,0,1,664.1865280935941,0,0,0,0,0,1,0
4,6,2,4,11,1,1,3632.2590194545314,1,0,0,0,1,6,1
0,2,0,2,0,0,0,2120.6462781337173,0,0,0,0,0,3,0
1,1,5,1,17,1,0,1587.461125508522,1,1,1,1,0,15,1
4,3,3,2,17,1,0,743.9827537624816,0,0,0,0,0,6,1
0,0,0,3,1,0,1,453.9135542993404,0,0,0,0,0,4,0
2,3,7,4,12,1,1,2862.2721063927006,0,1,0,1,0,17,1
3,6,5,2,17,0,0,3971.7307513739875,0,1,1,1,0,11,1
1,4,8,2,7,1,0,2211.2576804604555,1,0,0,0,0,10,1
0,0,0,3,1,0,1,237.46317689599053,0,0,0,0,0,1,0
0,0,2,6,3,0,1,1681.945004764095,0,0,0,0,0,4,0
4,5,4,2,15,1,0,1691.7623058745644,1,0,0,1,0,10,1
4,1,4,2,15,1,0,3582.9209602326723,1,1,0,0,1,13,1
1,0,2,4,0,0,1,1949.5890215090553,0,0,0,0,0,4,0
0,0,1,4,4,0,1,2312.2083845276593,0,0,0,0,0,2,0
4,4,4,4,18,0,1,4267.971958331788,1,0,0,0,0,14,1
0,2,0,2,3,0,1,2838.3036563874566,0,0,0,0,0,2,0
0,2,1,1,2,0,0,2466.673178626423,0,0,0,0,0,4,0
1,3,7,1,10,1,1,3753.7816406419734,0,1,1,0,0,12,1
2,6,4,0,15,1,1,1316.19585169447,1,0,0,1,1,19,1
2,4,7,1,8,1,1,4032.656091378635,1,1,0,0,1,11,1
1,1,0,2,3,0,0,571.8072429422797,0,0,0,0,0,4,0
0,1,1,2,3,0,1,1654.5055185958254,0,0,0,0,0,2,0
1,0,1,3,4,0,1,872.7529792500613,0,0,0,0,0,2,0
0,4,4,0,16,1,0,4529.40154482239,0,1,1,1,1,5,1
4,5,6,2,14,0,1,4460.647656016453,1,0,1,1,0,18,1
1,2,0,6,3,0,0,228.26596791769265,0,0,0,0,0,0,0
0,1,0,5,2,0,0,1130.2163590415007,0,0,0,0,0,3,0
2,3,2,3,10,0,1,2271.067836175324,0,0,1,0,0,10,1
3,3,2,3,19,0,0,1840.389821340728,1,0,0,1,1,18,1
1,1,2,2,0,0,0,571.3067849973664,0,0,0,0,0,4,0
1,5,4,1,5,0,1,2229.218999181899,0,0,1,0,0,7,1
1,2,3,2,10,1,1,1082.6052477352166,0,0,0,1,0,16,1
0,1,3,5,3,0,1,342.31455706010996,0,0,0,0,0,4,0
1,1,2,6,3,0,0,671.3950482862358,0,0,0,0,0,0,0
5,5,3,4,14,0,1,926.4790698381349,0,1,1,0,0,13,1
5,3,6,1,19,0,0,1515.4083294259895,1,0,0,1,0,15,1
1,0,1,1,3,0,0,62.96962391538123,0,0,0,0,0,1,0
1,1,3,6,4,0,0,2547.3643247698546,0,0,0,0,0,4,0
1,0,1,6,2,0,0,2203.3395183711305,0,0,0,0,0,4,0
1,1,3,6,4,0,0,255.47623968741038,0,0,0,0,0,0,0
0,4,5,1,8,1,1,164.01910179507172,0,1,1,0,0,11,1
5,6,8,2,5,1,1,1215.7811166029014,1,1,0,1,1,19,1
1,1,2,5,3,0,1,2138.5237666618846,0,0,0,0,0,3,0
1,1,2,4,1,0,1,2024.8987054246231,0,0,0,0,0,4,0
2,3,7,0,20,0,0,172.22499670461585,0,1,1,0,1,9,1
1,2,0,2,1,0,0,2759.1752123946853,0,0,0,0,0,4,0
3,3,4,3,5,0,1,4220.37537437321,1,1,1,1,0,13,1
0,2,1,3,2,0,0,2338.968698413514,0,0,0,0,0,0,0
1,1,0,4,0,0,0,1418.9861304729461,0,0,0,0,0,4,0
1,2,1,4,2,0,0,2494.2728018103585,0,0,0,0,0,0,0
2,3,6,3,20,1,1,1801.7652462519645,0,0,0,1,0,20,1
1,2,3,4,3,0,1,667.465357333993,0,0,0,0,0,2,0
0,1,3,1,2,0,0,1301.1938733745408,0,0,0,0,0,0,0
4,6,2,4,11,0,0,1611.6410324582355,0,0,0,0,0,13,1
0,1,1,3,2,0,1,2730.4335458232713,0,0,0,0,0,4,0
0,0,0,1,0,0,1,1348.558121871757,0,0,0,0,0,3,0
0,0,1,6,3,0,0,2147.964852771082,0,0,0,0,0,1,0
0,0,3,1,3,0,0,1879.4961013575376,0,0,0,0,0,4,0
0,2,4,2,17,1,0,4025.7483038574646,1,1,1,1,1,19,1
3,3,6,3,16,1,1,1615.5525160744016,1,0,0,0,1,15,1
1,2,6,2,13,0,0,1155.8278743972423,1,0,1,1,0,16,1
0,1,3,1,1,0,1,1611.8219456299576,0,0,0,0,0,2,0
3,4,3,1,7,0,1,4605.554860894776,0,0,1,1,1,13,1
0,1,5,2,5,0,0,3066.0089941004817,1,1,1,1,0,14,1
1,5,7,3,16,1,0,3938.121318819766,0,0,0,0,0,18,1
0,0,3,3,2,0,0,1978.8283916265373,0,0,0,0,0,3,0
0,1,1,3,2,0,0,1371.2388937915046,0,0,0,0,0,3,0
0,0,0,4,4,0,1,2846.390775933527,0,0,0,0,0,1,0
1,2,7,3,9,1,0,398.78746713421333,1,1,0,0,1,15,1
1,1,2,1,3,0,0,1960.3285528114352,0,0,0,0,0,2,0
0,2,3,3,9,0,1,264.75309533982823,1,1,1,0,0,9,1
1,4,3,4,12,0,0,3371.962248092018,0,1,1,1,0,16,1
1,2,1,1,4,0,0,291.6222699968544,0,0,0,0,0,1,0
1,2,0,5,2,0,1,1770.5986669543847,0,0,0,0,0,4,0
1,0,1,3,3,0,1,2606.476630368303,0,0,0,0,0,2,0
4,6,5,4,20,1,1,1357.6307633175734,1,0,1,1,0,8,1
4,2,2,2,13,0,0,2915.972868913969,0,0,1,1,0,11,1
2,4,4,2,14,1,0,488.72204348530465,1,1,1,0,1,6,1
1,0,2,6,4,0,0,139.3356751896878,0,0,0,0,0,2,0
5,5,2,3,12,0,1,4083.5733944792764,0,1,0,1,1,6,1
5,6,5,3,6,0,0,4601.09202641937,0,0,1,0,0,7,1
0,2,1,5,2,0,0,2439.6942567553588,0,0,0,0,0,2,0
1,0,2,1,3,0,1,866.5962385697812,0,0,0,0,0,1,0
1,0,2,1,1,0,1,433.4691328678174,0,0,0,0,0,2,0
5,2,4,4,9,0,0,1634.6564807543346,0,0,0,1,1,12,1
0,0,0,6,3,0,1,635.2055953018172,0,0,0,0,0,1,0
0,1,7,1,14,1,0,1540.3588076690344,0,0,1,1,1,6,1
1,2,3,2,4,0,0,128.88851239648685,0,0,0,0,0,1,0
5,5,3,0,16,0,0,3227.7757176441355,1,0,0,1,0,18,1
1,1,2,5,0,0,1,70.33482545617093,0,0,0,0,0,0,0
0,1,2,4,1,0,1,1039.5459904811676,0,0,0,0,0,0,0
3,6,7,0,8,0,0,2725.4978330499525,0,0,0,0,1,20,1
1,5,6,2,13,0,1,130.29681258407362,1,1,1,0,1,11,1
4,1,7,2,17,1,0,3319.672896289253,0,0,0,1,0,11,1
4,6,4,4,9,1,1,3742.5311905763992,0,1,1,0,0,12,1
0,2,2,2,3,0,0,906.7622226074297,0,0,0,0,0,1,0
1,0,3,5,1,0,0,2443.18173022212,0,0,0,0,0,2,0
0,2,0,2,0,0,1,2121.6676571211638,0,0,0,0,0,4,0
0,2,2,2,0,0,0,1780.7642922959315,0,0,0,0,0,3,0
2,6,2,4,16,1,0,2301.497171040156,1,0,1,1,1,11,1
0,1,0,5,1,0,1,1867.7916930277866,0,0,0,0,0,2,0
5,6,2,0,18,0,1,2726.3175822293592,1,0,1,0,1,5,1
0,1,0,5,1,0,1,2427.4711339567325,0,0,0,0,0,1,0
4,4,6,1,14,0,1,4429.894530402104,1,1,0,0,0,18,1
5,2,2,0,6,0,0,4077.5458222786488,1,1,1,1,0,18,1
2,6,2,2,20,0,1,1274.9968667221863,0,1,0,0,1,11,1
0,0,3,4,1,0,1,2059.4221801062504,0,0,0,0,0,3,0
1,0,2,4,1,0,1,1998.5097388686204,0,0,0,0,0,1,0
2,4,3,3,9,0,1,4224.351743125984,1,1,1,1,0,6,1
2,2,2,1,7,0,0,3637.230157773248,0,0,0,0,1,18,1
0,2,0,5,4,0,1,1896.393089702449,0,0,0,0,0,3,0
1,1,2,5,2,0,1,316.4458755293894,0,0,0,0,0,4,0
1,1,1,1,2,0,0,2172.6652030833543,0,0,0,0,0,3,0
0,0,2,3,3,0,0,2490.7991091003228,0,0,0,0,0,1,0
1,2,8,2,14,1,0,2650.9631593372314,0,1,1,0,1,20,1
0,0,2,3,1,0,0,1159.4399452331845,0,0,0,0,0,1,0
2,3,5,2,18,0,1,4672.487096012354,1,1,1,0,1,7,1
1,3,7,0,20,0,1,1693.1451008028866,0,0,0,1,0,15,1
0,1,8,4,17,0,1,2599.2923245826073,0,0,1,1,0,11,1
1,2,5,2,9,0,1,480.6345614116287,0,0,1,1,1,17,1
0,3,3,0,6,1,1,4451.093579527617,0,0,1,0,1,20,1
0,0,1,6,1,0,1,465.7852515100428,0,0,0,0,0,1,0
4,4,5,1,10,1,0,986.4399961875683,0,1,1,1,1,9,1
1,4,8,3,11,1,1,3854.255313232721,0,1,1,1,1,14,1
2,4,2,3,9,0,1,3771.222122578553,0,0,0,1,1,18,1
1,1,2,1,16,1,0,4542.85575898986,1,1,1,1,1,14,1
0,2,1,2,4,0,0,1563.4538755816936,0,0,0,0,0,3,0
1,1,3,2,3,0,0,10.629582149233599,0,0,0,0,0,2,0
1,2,2,6,0,0,0,1294.655616245452,0,0,0,0,0,0,0
